date,total,imported,local,others,total_avg,imported_avg,local_avg,others_avg
2021-08-25,1,1,0,0,6.8571,4.0,2.8571,0.0
2021-08-26,8,6,2,0,7.1429,4.1429,3.0,0.0
2021-08-27,7,7,0,0,6.8571,4.7143,2.1429,0.0
2021-08-28,6,6,0,0,6.2857,4.4286,1.8571,0.0
2021-08-29,23,11,12,0,8.1429,5.4286,2.7143,0.0
2021-08-30,8,5,3,0,8.4286,5.8571,2.5714,0.0
2021-08-31,4,1,3,0,8.1429,5.2857,2.8571,0.0
2021-09-01,6,5,1,0,8.8571,5.8571,3.0,0.0
2021-09-02,5,4,1,0,8.4286,5.5714,2.8571,0.0
2021-09-03,6,4,2,0,8.2857,5.1429,3.1429,0.0
2021-09-04,1,1,0,0,7.5714,4.4286,3.1429,0.0
2021-09-05,6,4,2,0,5.1429,3.4286,1.7143,0.0
2021-09-06,16,7,9,0,6.2857,3.7143,2.5714,0.0
2021-09-07,12,4,8,0,7.4286,4.1429,3.2857,0.0
2021-09-08,9,2,7,0,7.8571,3.7143,4.1429,0.0
2021-09-09,6,2,4,0,8.0,3.4286,4.5714,0.0
2021-09-10,7,5,2,0,8.1429,3.5714,4.5714,0.0
2021-09-11,5,5,0,0,8.7143,4.1429,4.5714,0.0
2021-09-12,14,11,3,0,9.8571,5.1429,4.7143,0.0
2021-09-13,5,3,2,0,8.2857,4.5714,3.7143,0.0
2021-09-14,5,3,2,0,7.2857,4.4286,2.8571,0.0
2021-09-15,5,4,1,0,6.7143,4.7143,2.0,0.0
2021-09-16,12,10,2,0,7.5714,5.8571,1.7143,0.0
2021-09-17,8,6,2,0,7.7143,6.0,1.7143,0.0
2021-09-18,6,6,0,0,7.8571,6.1429,1.7143,0.0
2021-09-19,12,11,1,0,7.5714,6.1429,1.4286,0.0
2021-09-20,6,4,2,0,7.7143,6.2857,1.4286,0.0
2021-09-21,5,5,0,0,7.7143,6.5714,1.1429,0.0
2021-09-22,7,6,1,0,8.0,6.8571,1.1429,0.0
2021-09-23,9,9,0,0,7.5714,6.7143,0.8571,0.0
2021-09-24,8,7,1,0,7.5714,6.8571,0.7143,0.0
2021-09-25,5,5,0,0,7.4286,6.7143,0.7143,0.0
2021-09-26,8,8,0,0,6.8571,6.2857,0.5714,0.0
2021-09-27,9,9,0,0,7.2857,7.0,0.2857,0.0
2021-09-28,7,6,1,0,7.5714,7.1429,0.4286,0.0
2021-09-29,11,10,1,0,8.1429,7.7143,0.4286,0.0
2021-09-30,7,7,0,0,7.8571,7.4286,0.4286,0.0
2021-10-01,11,11,0,0,8.2857,8.0,0.2857,0.0
2021-10-02,10,10,0,0,9.0,8.7143,0.2857,0.0
2021-10-03,6,6,0,0,8.7143,8.4286,0.2857,0.0
2021-10-04,5,5,0,0,8.1429,7.8571,0.2857,0.0
2021-10-05,7,7,0,0,8.1429,8.0,0.1429,0.0
2021-10-06,5,5,0,0,7.2857,7.2857,0.0,0.0
2021-10-07,4,4,0,0,6.8571,6.8571,0.0,0.0
2021-10-08,12,12,0,0,7.0,7.0,0.0,0.0
2021-10-09,4,3,1,0,6.1429,6.0,0.1429,0.0
2021-10-10,7,7,0,0,6.2857,6.1429,0.1429,0.0
2021-10-11,11,10,1,0,7.1429,6.8571,0.2857,0.0
2021-10-12,4,4,0,0,6.7143,6.4286,0.2857,0.0
2021-10-13,4,4,0,0,6.5714,6.2857,0.2857,0.0
2021-10-14,8,8,0,0,7.1429,6.8571,0.2857,0.0
2021-10-15,4,4,0,0,6.0,5.7143,0.2857,0.0
2021-10-16,11,10,1,0,7.0,6.7143,0.2857,0.0
2021-10-17,1,1,0,0,6.1429,5.8571,0.2857,0.0
2021-10-18,0,0,0,0,4.5714,4.4286,0.1429,0.0
2021-10-19,6,5,1,0,4.8571,4.5714,0.2857,0.0
2021-10-20,4,4,0,0,4.8571,4.5714,0.2857,0.0
2021-10-21,2,2,0,0,4.0,3.7143,0.2857,0.0
2021-10-22,8,6,2,0,4.5714,4.0,0.5714,0.0
2021-10-23,7,7,0,0,4.0,3.5714,0.4286,0.0
2021-10-24,4,4,0,0,4.4286,4.0,0.4286,0.0
2021-10-25,8,6,2,0,5.5714,4.8571,0.7143,0.0
2021-10-26,4,4,0,0,5.2857,4.7143,0.5714,0.0
2021-10-27,8,8,0,0,5.8571,5.2857,0.5714,0.0
2021-10-28,6,6,0,0,6.4286,5.8571,0.5714,0.0
2021-10-29,5,5,0,0,6.0,5.7143,0.2857,0.0
2021-10-30,7,7,0,0,6.0,5.7143,0.2857,0.0
2021-10-31,6,6,0,0,6.2857,6.0,0.2857,0.0
2021-11-01,5,5,0,0,5.8571,5.8571,0.0,0.0
2021-11-02,4,4,0,0,5.8571,5.8571,0.0,0.0
2021-11-03,7,7,0,0,5.7143,5.7143,0.0,0.0
2021-11-04,2,1,1,0,5.1429,5.0,0.1429,0.0
2021-11-05,6,6,0,0,5.2857,5.1429,0.1429,0.0
2021-11-06,2,2,0,0,4.5714,4.4286,0.1429,0.0
2021-11-07,4,4,0,0,4.2857,4.1429,0.1429,0.0
2021-11-08,3,3,0,0,4.0,3.8571,0.1429,0.0
2021-11-09,6,6,0,0,4.2857,4.1429,0.1429,0.0
2021-11-10,5,5,0,0,4.0,3.8571,0.1429,0.0
2021-11-11,9,9,0,0,5.0,5.0,0.0,0.0
2021-11-12,10,10,0,0,5.5714,5.5714,0.0,0.0
2021-11-13,4,4,0,0,5.8571,5.8571,0.0,0.0
2021-11-14,8,8,0,0,6.4286,6.4286,0.0,0.0
2021-11-15,9,9,0,0,7.2857,7.2857,0.0,0.0
2021-11-16,2,2,0,0,6.7143,6.7143,0.0,0.0
2021-11-17,5,5,0,0,6.7143,6.7143,0.0,0.0
2021-11-18,3,3,0,0,5.8571,5.8571,0.0,0.0
2021-11-19,10,10,0,0,5.8571,5.8571,0.0,0.0
2021-11-20,4,4,0,0,5.8571,5.8571,0.0,0.0
2021-11-21,9,9,0,0,6.0,6.0,0.0,0.0
2021-11-22,3,3,0,0,5.1429,5.1429,0.0,0.0
2021-11-23,7,7,0,0,5.8571,5.8571,0.0,0.0
2021-11-24,5,5,0,0,5.8571,5.8571,0.0,0.0
2021-11-25,10,10,0,0,6.8571,6.8571,0.0,0.0
2021-11-26,12,12,0,0,7.1429,7.1429,0.0,0.0
2021-11-27,12,12,0,0,8.2857,8.2857,0.0,0.0
2021-11-28,10,10,0,0,8.4286,8.4286,0.0,0.0
2021-11-29,8,8,0,0,9.1429,9.1429,0.0,0.0
2021-11-30,5,5,0,0,8.8571,8.8571,0.0,0.0
2021-12-01,8,8,0,0,9.2857,9.2857,0.0,0.0
2021-12-02,17,17,0,0,10.2857,10.2857,0.0,0.0
2021-12-03,11,11,0,0,10.1429,10.1429,0.0,0.0
2021-12-04,11,11,0,0,10.0,10.0,0.0,0.0
2021-12-05,4,4,0,0,9.1429,9.1429,0.0,0.0
2021-12-06,10,10,0,0,9.4286,9.4286,0.0,0.0
2021-12-07,21,21,0,0,11.7143,11.7143,0.0,0.0
2021-12-08,5,5,0,0,11.2857,11.2857,0.0,0.0
2021-12-09,17,16,1,0,11.2857,11.1429,0.1429,0.0
2021-12-10,16,15,1,0,12.0,11.7143,0.2857,0.0
2021-12-11,10,9,1,0,11.8571,11.4286,0.4286,0.0
2021-12-12,6,6,0,0,12.1429,11.7143,0.4286,0.0
2021-12-13,5,4,1,0,11.4286,10.8571,0.5714,0.0
2021-12-14,10,7,3,0,9.8571,8.8571,1.0,0.0
2021-12-15,7,6,1,0,10.1429,9.0,1.1429,0.0
2021-12-16,12,11,1,0,9.4286,8.2857,1.1429,0.0
2021-12-17,15,15,0,0,9.2857,8.2857,1.0,0.0
2021-12-18,13,13,0,0,9.7143,8.8571,0.8571,0.0
2021-12-19,6,6,0,0,9.7143,8.8571,0.8571,0.0
2021-12-20,11,11,0,0,10.5714,9.8571,0.7143,0.0
2021-12-21,10,10,0,0,10.5714,10.2857,0.2857,0.0
2021-12-22,14,14,0,0,11.5714,11.4286,0.1429,0.0
2021-12-23,13,13,0,0,11.7143,11.7143,0.0,0.0
2021-12-24,20,20,0,0,12.4286,12.4286,0.0,0.0
2021-12-25,18,18,0,0,13.1429,13.1429,0.0,0.0
2021-12-26,24,23,1,0,15.7143,15.5714,0.1429,0.0
2021-12-27,16,16,0,0,16.4286,16.2857,0.1429,0.0
2021-12-28,19,18,1,0,17.7143,17.4286,0.2857,0.0
2021-12-29,14,14,0,0,17.7143,17.4286,0.2857,0.0
2021-12-30,24,23,1,0,19.2857,18.8571,0.4286,0.0
2021-12-31,41,40,1,0,22.2857,21.7143,0.5714,0.0
2022-01-01,21,21,0,0,22.7143,22.1429,0.5714,0.0
2022-01-02,20,19,1,0,22.1429,21.5714,0.5714,0.0
2022-01-03,25,25,0,0,23.4286,22.8571,0.5714,0.0
2022-01-04,34,30,4,0,25.5714,24.5714,1.0,0.0
2022-01-05,26,25,1,0,27.2857,26.1429,1.1429,0.0
2022-01-06,41,37,4,0,29.7143,28.1429,1.5714,0.0
2022-01-07,62,58,4,0,32.7143,30.7143,2.0,0.0
2022-01-08,44,42,2,0,36.0,33.7143,2.2857,0.0
2022-01-09,59,48,11,0,41.5714,37.8571,3.7143,0.0
2022-01-10,32,26,6,0,42.5714,38.0,4.5714,0.0
2022-01-11,70,58,12,0,47.7143,42.0,5.7143,0.0
2022-01-12,96,92,4,0,57.7143,51.5714,6.1429,0.0
2022-01-13,65,51,14,0,61.1429,53.5714,7.5714,0.0
2022-01-14,67,56,11,0,61.8571,53.2857,8.5714,0.0
2022-01-15,78,72,6,0,66.7143,57.5714,9.1429,0.0
2022-01-16,50,41,9,0,65.4286,56.5714,8.8571,0.0
2022-01-17,64,48,16,0,70.0,59.7143,10.2857,0.0
2022-01-18,66,49,17,0,69.4286,58.4286,11.0,0.0
2022-01-19,53,44,9,0,63.2857,51.5714,11.7143,0.0
2022-01-20,37,24,13,0,59.2857,47.7143,11.5714,0.0
2022-01-21,64,45,19,0,58.8571,46.1429,12.7143,0.0
2022-01-22,128,46,82,0,66.0,42.4286,23.5714,0.0
2022-01-23,86,37,49,0,71.1429,41.8571,29.2857,0.0
2022-01-24,51,36,15,0,69.2857,40.1429,29.1429,0.0
2022-01-25,38,25,13,0,65.2857,36.7143,28.5714,0.0
2022-01-26,92,46,46,0,70.8571,37.0,33.8571,0.0
2022-01-27,64,43,21,0,74.7143,39.7143,35.0,0.0
2022-01-28,70,44,26,0,75.5714,39.5714,36.0,0.0
2022-01-29,47,30,17,0,64.0,37.2857,26.7143,0.0
2022-01-30,54,39,15,0,59.4286,37.5714,21.8571,0.0
2022-01-31,55,37,18,0,60.0,37.7143,22.2857,0.0
2022-02-01,60,44,16,0,63.1429,40.4286,22.7143,0.0
2022-02-02,53,37,16,0,57.5714,39.1429,18.4286,0.0
2022-02-03,55,31,24,0,56.2857,37.4286,18.8571,0.0
2022-02-04,71,45,26,0,56.4286,37.5714,18.8571,0.0
2022-02-05,72,32,40,0,60.0,37.8571,22.1429,0.0
2022-02-06,43,29,14,0,58.4286,36.4286,22.0,0.0
2022-02-07,49,47,2,0,57.5714,37.8571,19.7143,0.0
2022-02-08,48,22,26,0,55.8571,34.7143,21.1429,0.0
2022-02-09,54,44,10,0,56.0,35.7143,20.2857,0.0
2022-02-10,83,46,37,0,60.0,37.8571,22.1429,0.0
2022-02-11,79,61,18,0,61.1429,40.1429,21.0,0.0
2022-02-12,58,48,10,0,59.1429,42.4286,16.7143,0.0
2022-02-13,50,40,10,0,60.1429,44.0,16.1429,0.0
2022-02-14,54,50,4,0,60.8571,44.4286,16.4286,0.0
2022-02-15,45,40,5,0,60.4286,47.0,13.4286,0.0
2022-02-16,67,53,14,0,62.2857,48.2857,14.0,0.0
2022-02-17,68,54,14,0,60.1429,49.4286,10.7143,0.0
2022-02-18,67,51,16,0,58.4286,48.0,10.4286,0.0
2022-02-19,73,63,10,0,60.5714,50.1429,10.4286,0.0
2022-02-20,70,65,5,0,63.4286,53.7143,9.7143,0.0
2022-02-21,49,45,4,0,62.7143,53.0,9.7143,0.0
2022-02-22,44,39,5,0,62.5714,52.8571,9.7143,0.0
2022-02-23,56,53,3,0,61.0,52.8571,8.1429,0.0
2022-02-24,80,73,7,0,62.7143,55.5714,7.1429,0.0
2022-02-25,68,65,3,0,62.8571,57.5714,5.2857,0.0
2022-02-26,69,63,6,0,62.2857,57.5714,4.7143,0.0
2022-02-27,60,44,16,0,60.8571,54.5714,6.2857,0.0
2022-02-28,56,47,9,0,61.8571,54.8571,7.0,0.0
2022-03-01,44,40,4,0,61.8571,55.0,6.8571,0.0
2022-03-02,49,47,2,0,60.8571,54.1429,6.7143,0.0
2022-03-03,71,66,5,0,59.5714,53.1429,6.4286,0.0
2022-03-04,64,62,2,0,59.0,52.7143,6.2857,0.0
2022-03-05,80,72,8,0,60.5714,54.0,6.5714,0.0
2022-03-06,43,40,3,0,58.1429,53.4286,4.7143,0.0
2022-03-07,29,27,2,0,54.2857,50.5714,3.7143,0.0
2022-03-08,53,45,8,0,55.5714,51.2857,4.2857,0.0
2022-03-09,77,74,3,0,59.5714,55.1429,4.4286,0.0
2022-03-10,82,82,0,0,61.1429,57.4286,3.7143,0.0
2022-03-11,82,75,7,0,63.7143,59.2857,4.4286,0.0
2022-03-12,62,61,1,0,61.1429,57.7143,3.4286,0.0
2022-03-13,63,58,5,0,64.0,60.2857,3.7143,0.0
2022-03-14,75,71,4,0,70.5714,66.5714,4.0,0.0
2022-03-15,39,39,0,0,68.5714,65.7143,2.8571,0.0
2022-03-16,90,87,3,0,70.4286,67.5714,2.8571,0.0
2022-03-17,91,91,0,0,71.7143,68.8571,2.8571,0.0
2022-03-18,75,74,1,0,70.7143,68.7143,2.0,0.0
2022-03-19,126,119,7,0,79.8571,77.0,2.8571,0.0
2022-03-20,121,118,3,0,88.1429,85.5714,2.5714,0.0
2022-03-21,98,90,8,0,91.4286,88.2857,3.1429,0.0
2022-03-22,89,79,10,0,98.5714,94.0,4.5714,0.0
2022-03-23,97,95,2,0,99.5714,95.1429,4.4286,0.0
2022-03-24,139,124,15,0,106.4286,99.8571,6.5714,0.0
2022-03-25,136,122,14,0,115.1429,106.7143,8.4286,0.0
2022-03-26,103,82,21,0,111.8571,101.4286,10.4286,0.0
2022-03-27,203,120,83,0,123.5714,101.7143,21.8571,0.0
2022-03-28,127,93,34,0,127.7143,102.1429,25.5714,0.0
2022-03-29,96,63,33,0,128.7143,99.8571,28.8571,0.0
2022-03-30,163,107,56,0,138.1429,101.5714,36.5714,0.0
2022-03-31,239,152,87,0,152.4286,105.5714,46.8571,0.0
2022-04-01,236,132,104,0,166.7143,107.0,59.7143,0.0
2022-04-02,404,244,160,0,209.7143,130.1429,79.5714,0.0
2022-04-03,280,97,183,0,220.7143,126.8571,93.8571,0.0
2022-04-04,275,142,133,0,241.8571,133.8571,108.0,0.0
2022-04-05,281,65,216,0,268.2857,134.1429,134.1429,0.0
2022-04-06,359,78,281,0,296.2857,130.0,166.2857,0.0
2022-04-07,531,149,382,0,338.0,129.5714,208.4286,0.0
2022-04-08,507,123,384,0,376.7143,128.2857,248.4286,0.0
2022-04-09,578,136,442,0,401.5714,112.8571,288.7143,0.0
2022-04-10,575,141,434,0,443.7143,119.1429,324.5714,0.0
2022-04-11,630,191,439,0,494.4286,126.1429,368.2857,0.0
2022-04-12,663,113,550,0,549.0,133.0,416.0,0.0
2022-04-13,933,190,743,0,631.0,149.0,482.0,0.0
2022-04-14,981,108,873,0,695.2857,143.1429,552.1429,0.0
2022-04-15,1284,75,1209,0,806.2857,136.2857,670.0,0.0
2022-04-16,1351,154,1197,0,916.7143,138.8571,777.8571,0.0
2022-04-17,1303,93,1210,0,1020.7143,132.0,888.7143,0.0
2022-04-18,1480,90,1390,0,1142.1429,117.5714,1024.5714,0.0
2022-04-19,1727,101,1626,0,1294.1429,115.8571,1178.2857,0.0
2022-04-20,2473,93,2380,0,1514.1429,102.0,1412.1429,0.0
2022-04-21,3057,91,2966,0,1810.7143,99.5714,1711.1429,0.0
2022-04-22,3857,111,3746,0,2178.2857,104.7143,2073.5714,0.0
2022-04-23,4198,80,4118,0,2585.0,94.1429,2490.8571,0.0
2022-04-24,5170,82,5088,0,3137.4286,92.5714,3044.8571,0.0
2022-04-25,5218,113,5105,0,3671.4286,95.8571,3575.5714,0.0
2022-04-26,6336,59,6277,0,4329.8571,89.8571,4240.0,0.0
2022-04-27,8916,97,8819,0,5250.2857,90.4286,5159.8571,0.0
2022-04-28,11508,165,11343,0,6457.5714,101.0,6356.5714,0.0
2022-04-29,12307,337,11970,0,7664.7143,133.2857,7531.4286,0.0
2022-04-30,15130,116,15014,0,9226.4286,138.4286,9088.0,0.0
2022-05-01,17072,150,16922,0,10926.7143,148.1429,10778.5714,0.0
2022-05-02,17853,57,17796,0,12731.7143,140.1429,12591.5714,0.0
2022-05-03,23134,38,23096,0,15131.4286,137.1429,14994.2857,0.0
2022-05-04,28476,67,28409,0,17925.7143,132.8571,17792.8571,0.0
2022-05-05,29984,63,29921,0,20565.1429,118.2857,20446.8571,0.0
2022-05-06,36167,45,36122,0,23973.7143,76.5714,23897.1429,0.0
2022-05-07,46414,155,46259,0,28442.8571,82.1429,28360.7143,0.0
2022-05-08,42288,61,42227,0,32045.1429,69.4286,31975.7143,0.0
2022-05-09,40233,42,40191,0,35242.2857,67.2857,35175.0,0.0
2022-05-10,50819,49,50770,0,39197.2857,68.8571,39128.4286,0.0
2022-05-11,57132,28,57104,0,43291.0,63.2857,43227.7143,0.0
2022-05-12,65415,61,65354,0,48352.5714,63.0,48289.5714,0.0
2022-05-13,65000,40,64960,0,52471.5714,62.2857,52409.2857,0.0
2022-05-14,63954,77,63877,0,54977.2857,51.1429,54926.1429,0.0
2022-05-15,68719,37,68682,0,58753.1429,47.7143,58705.4286,0.0
2022-05-16,61714,57,61657,0,61821.8571,49.8571,61772.0,0.0
2022-05-17,65802,38,65764,0,63962.2857,48.2857,63914.0,0.0
2022-05-18,85082,44,85038,0,67955.1429,50.5714,67904.5714,0.0
2022-05-19,89420,47,89373,0,71384.4286,48.5714,71335.8571,0.0
2022-05-20,85730,40,85690,0,74345.8571,48.5714,74297.2857,0.0
2022-05-21,84606,52,84554,0,77296.1429,45.0,77251.1429,0.0
2022-05-22,79474,39,79435,0,78832.5714,45.2857,78787.2857,0.0
2022-05-23,66269,36,66233,0,79483.2857,42.2857,79441.0,0.0
2022-05-24,82379,72,82307,0,81851.4286,47.1429,81804.2857,0.0
2022-05-25,89361,37,89324,0,82462.7143,46.1429,82416.5714,0.0
2022-05-26,81891,55,81836,0,81387.1429,47.2857,81339.8571,0.0
2022-05-27,94796,47,94749,0,82682.2857,48.2857,82634.0,0.0
2022-05-28,80636,46,80590,0,82115.1429,47.4286,82067.7143,0.0
2022-05-29,76569,66,76503,0,81700.1429,51.2857,81648.8571,0.0
2022-05-30,60083,60,60023,0,80816.4286,54.7143,80761.7143,0.0
2022-05-31,80628,46,80582,0,80566.2857,51.0,80515.2857,0.0
2022-06-01,88248,46,88202,0,80407.2857,52.2857,80355.0,0.0
2022-06-02,76930,17,76913,0,79698.5714,46.8571,79651.7143,0.0
2022-06-03,76505,47,76458,0,77085.5714,46.8571,77038.7143,0.0
2022-06-04,68128,33,68095,0,75298.7143,45.0,75253.7143,0.0
2022-06-05,62077,30,62047,0,73228.4286,39.8571,73188.5714,0.0
2022-06-06,53010,31,52979,0,72218.0,35.7143,72182.2857,0.0
2022-06-07,82990,54,82936,0,72555.4286,36.8571,72518.5714,0.0
2022-06-08,80070,28,80042,0,71387.1429,34.2857,71352.8571,0.0
2022-06-09,72846,47,72799,0,70803.7143,38.5714,70765.1429,0.0
2022-06-10,68293,36,68257,0,69630.5714,37.0,69593.5714,0.0
2022-06-11,79616,65,79551,0,71271.7143,41.5714,71230.1429,0.0
2022-06-12,50567,14,50553,0,69627.4286,39.2857,69588.1429,0.0
2022-06-13,45100,29,45071,0,68497.4286,39.0,68458.4286,0.0
2022-06-14,66138,70,66068,0,66090.0,41.2857,66048.7143,0.0
2022-06-15,68931,25,68906,0,64498.7143,40.8571,64457.8571,0.0
2022-06-16,63133,51,63082,0,63111.1429,41.4286,63069.7143,0.0
2022-06-17,55222,74,55148,0,61243.8571,46.8571,61197.0,0.0
2022-06-18,53666,63,53603,0,57536.7143,46.5714,57490.1429,0.0
2022-06-19,50623,75,50548,0,57544.7143,55.2857,57489.4286,0.0
2022-06-20,35619,36,35583,0,56190.2857,56.2857,56134.0,0.0
2022-06-21,56366,65,56301,0,54794.2857,55.5714,54738.7143,0.0
2022-06-22,52218,33,52185,0,52406.7143,56.7143,52350.0,0.0
2022-06-23,48320,75,48245,0,50290.5714,60.1429,50230.4286,0.0
2022-06-24,45736,88,45648,0,48935.4286,62.1429,48873.2857,0.0
2022-06-25,40368,105,40263,0,47035.7143,68.1429,46967.5714,0.0
2022-06-26,39642,62,39580,0,45467.0,66.2857,45400.7143,0.0
2022-06-27,28576,92,28484,0,44460.8571,74.2857,44386.5714,0.0
2022-06-28,44417,50,44367,0,42753.8571,72.1429,42681.7143,0.0
2022-06-29,42025,92,41933,0,41297.7143,80.5714,41217.1429,0.0
2022-06-30,38920,97,38823,0,39954.8571,83.7143,39871.1429,0.0
2022-07-01,35766,103,35663,0,38530.5714,85.8571,38444.7143,0.0
2022-07-02,34807,78,34729,0,37736.1429,82.0,37654.1429,0.0
2022-07-03,32672,114,32558,0,36740.4286,89.4286,36651.0,0.0
2022-07-04,23115,82,23033,0,35960.2857,88.0,35872.2857,0.0
2022-07-05,35984,103,35881,0,34755.5714,95.5714,34660.0,0.0
2022-07-06,34561,78,34483,0,33689.2857,93.5714,33595.7143,0.0
2022-07-07,31433,98,31335,0,32619.7143,93.7143,32526.0,0.0
2022-07-08,30446,167,30279,0,31859.7143,102.8571,31756.8571,0.0
2022-07-09,28122,107,28015,0,30904.7143,107.0,30797.7143,0.0
2022-07-10,27839,134,27705,0,30214.2857,109.8571,30104.4286,0.0
2022-07-11,19128,81,19047,0,29644.7143,109.7143,29535.0,0.0
2022-07-12,31273,145,31128,0,28971.7143,115.7143,28856.0,0.0
2022-07-13,29861,62,29799,0,28300.2857,113.4286,28186.8571,0.0
2022-07-14,27639,88,27551,0,27758.2857,112.0,27646.2857,0.0
2022-07-15,25271,86,25185,0,27019.0,100.4286,26918.5714,0.0
2022-07-16,25266,46,25220,0,26611.0,91.7143,26519.2857,0.0
2022-07-17,24322,129,24193,0,26108.5714,91.0,26017.5714,0.0
2022-07-18,17989,449,17540,0,25945.8571,143.5714,25802.2857,0.0
2022-07-19,27127,365,26762,0,25353.5714,175.0,25178.5714,0.0
2022-07-20,27172,256,26916,0,24969.4286,202.7143,24766.7143,0.0
2022-07-21,25151,267,24884,0,24614.0,228.2857,24385.7143,0.0
2022-07-22,24062,279,23783,0,24441.2857,255.8571,24185.4286,0.0
2022-07-23,22568,251,22317,0,24055.8571,285.1429,23770.7143,0.0
2022-07-24,21726,278,21448,0,23685.0,306.4286,23378.5714,0.0
2022-07-25,17124,203,16921,0,23561.4286,271.2857,23290.1429,0.0
2022-07-26,25048,283,24765,0,23264.4286,259.5714,23004.8571,0.0
2022-07-27,25661,170,25491,0,23048.5714,247.2857,22801.2857,0.0
2022-07-28,23949,145,23804,0,22876.8571,229.8571,22647.0,0.0
2022-07-29,23271,306,22965,0,22763.8571,233.7143,22530.1429,0.0
2022-07-30,21486,237,21249,0,22609.2857,231.7143,22377.5714,0.0
2022-07-31,21063,246,20817,0,22514.5714,227.1429,22287.4286,0.0
2022-08-01,16576,229,16347,0,22436.2857,230.8571,22205.4286,0.0
2022-08-02,23533,252,23281,0,22219.8571,226.4286,21993.4286,0.0
2022-08-03,23892,189,23703,0,21967.1429,229.1429,21738.0,0.0
2022-08-04,22942,256,22686,0,21823.2857,245.0,21578.2857,0.0
2022-08-05,21841,294,21547,0,21619.0,243.2857,21375.7143,0.0
2022-08-06,19850,207,19643,0,21385.2857,239.0,21146.2857,0.0
2022-08-07,22042,275,21767,0,21525.1429,243.1429,21282.0,0.0
2022-08-08,15407,204,15203,0,21358.1429,239.5714,21118.5714,0.0
2022-08-09,23635,212,23423,0,21372.7143,233.8571,21138.8571,0.0
2022-08-10,23773,145,23628,0,21355.7143,227.5714,21128.1429,0.0
2022-08-11,22874,257,22617,0,21346.0,227.7143,21118.2857,0.0
2022-08-12,21951,226,21725,0,21361.7143,218.0,21143.7143,0.0
2022-08-13,21265,229,21036,0,21563.8571,221.1429,21342.7143,0.0
2022-08-14,21074,287,20787,0,21425.5714,222.8571,21202.7143,0.0
2022-08-15,15782,194,15588,0,21479.1429,221.4286,21257.7143,0.0
2022-08-16,23132,266,22866,0,21407.2857,229.1429,21178.1429,0.0
2022-08-17,24816,206,24610,0,21556.2857,237.8571,21318.4286,0.0
2022-08-18,23400,338,23062,0,21631.4286,249.4286,21382.0,0.0
2022-08-19,22795,257,22538,0,21752.0,253.8571,21498.1429,0.0
2022-08-20,22130,233,21897,0,21875.5714,254.4286,21621.1429,0.0
2022-08-21,22380,259,22121,0,22062.1429,250.4286,21811.7143,0.0
2022-08-22,16903,242,16661,0,22222.2857,257.2857,21965.0,0.0
2022-08-23,26343,282,26061,0,22681.0,259.5714,22421.4286,0.0
2022-08-24,28531,174,28357,0,23211.7143,255.0,22956.7143,0.0
2022-08-25,27227,305,26922,0,23758.4286,250.2857,23508.1429,0.0
2022-08-26,26718,353,26365,0,24318.8571,264.0,24054.8571,0.0
2022-08-27,25853,275,25578,0,24850.7143,270.0,24580.7143,0.0
2022-08-28,26735,314,26421,0,25472.8571,277.8571,25195.0,0.0
2022-08-29,20424,284,20140,0,25975.8571,283.8571,25692.0,0.0
2022-08-30,31440,310,31130,0,26704.0,287.8571,26416.1429,0.0
2022-08-31,34580,225,34355,0,27568.1429,295.1429,27273.0,0.0
2022-09-01,34077,228,33849,0,28546.7143,284.1429,28262.5714,0.0
2022-09-02,33777,333,33444,0,29555.1429,281.2857,29273.8571,0.0
2022-09-03,32758,282,32476,0,30541.5714,282.2857,30259.2857,0.0
2022-09-04,34340,229,34111,0,31628.0,270.1429,31357.8571,0.0
2022-09-05,24078,171,23907,0,32150.0,254.0,31896.0,0.0
2022-09-06,36666,315,36351,0,32896.5714,254.7143,32641.8571,0.0
2022-09-07,41249,263,40986,0,33849.2857,260.1429,33589.1429,0.0
2022-09-08,35053,268,34785,0,33988.7143,265.8571,33722.8571,0.0
2022-09-09,34200,236,33964,0,34049.1429,252.0,33797.1429,0.0
2022-09-10,35801,234,35567,0,34483.8571,245.1429,34238.7143,0.0
2022-09-11,32105,270,31835,0,34164.5714,251.0,33913.5714,0.0
2022-09-12,25555,237,25318,0,34375.5714,260.4286,34115.1429,0.0
2022-09-13,46995,245,46750,0,35851.1429,250.4286,35600.7143,0.0
2022-09-14,49660,148,49512,0,37052.7143,234.0,36818.7143,0.0
2022-09-15,45405,199,45206,0,38531.5714,224.1429,38307.4286,0.0
2022-09-16,41607,235,41372,0,39589.7143,224.0,39365.7143,0.0
2022-09-17,39572,233,39339,0,40128.4286,223.8571,39904.5714,0.0
2022-09-18,39511,235,39276,0,41186.4286,218.8571,40967.5714,0.0
2022-09-19,28422,227,28195,0,41596.0,217.4286,41378.5714,0.0
2022-09-20,44679,244,44435,0,41265.1429,217.2857,41047.8571,0.0
2022-09-21,46834,212,46622,0,40861.4286,226.4286,40635.0,0.0
2022-09-22,42421,248,42173,0,40435.1429,233.4286,40201.7143,0.0
2022-09-23,39975,236,39739,0,40202.0,233.5714,39968.4286,0.0
2022-09-24,38324,208,38116,0,40023.7143,230.0,39793.7143,0.0
2022-09-25,38958,194,38764,0,39944.7143,224.1429,39720.5714,0.0
